
trp_castle_18_seneschal_pl|城 堡 18管 家 
trp_castle_19_seneschal|管 家 利 奥 弗 罗 伊 
trp_castle_19_seneschal_pl|城 堡 19管 家 
trp_castle_20_seneschal|管 家 里 斯 
trp_castle_20_seneschal_pl|城 堡 20管 家 
trp_castle_21_seneschal|高 级 管 家 阿 布 契 乌 斯 
trp_castle_21_seneschal_pl|城 堡 21管 家 
trp_castle_22_seneschal|管 家 门 古 
trp_castle_22_seneschal_pl|城 堡 22管 家 
trp_castle_23_seneschal|管 家 桀 斯 因 
trp_castle_23_seneschal_pl|城 堡 23管 家 
trp_castle_24_seneschal|管 家 戴 维 兹 
trp_castle_24_seneschal_pl|城 堡 24管 家 
trp_castle_25_seneschal|管 家 莱 维 莲 
trp_castle_25_seneschal_pl|城 堡 25管 家 
trp_castle_26_seneschal|管 家 杰 利 沃 德 
trp_castle_26_seneschal_pl|城 堡 26管 家 
trp_castle_27_seneschal|管 家 多 沃 思 
trp_castle_27_seneschal_pl|城 堡 27管 家 
trp_castle_28_seneschal|高 级 管 家 阿 米 安 
trp_castle_28_seneschal_pl|城 堡 28管 家 
trp_castle_29_seneschal|管 家 布 拉 尔 夫 
trp_castle_29_seneschal_pl|城 堡 29管 家 
trp_castle_30_seneschal|管 家 塞 尔 恩 
trp_castle_30_seneschal_pl|城 堡 30管 家 
trp_castle_31_seneschal|管 家 艾 尼 恩 
trp_castle_31_seneschal_pl|城 堡 31管 家 
trp_castle_32_seneschal|领 主 管 家 托 马 斯 
trp_castle_32_seneschal_pl|城 堡 32管 家 
trp_castle_33_seneschal|高 级 管 家 塞 普 帝 默 斯 
trp_castle_33_seneschal_pl|城 堡 33管 家 
trp_castle_34_seneschal|领 主 管 家 奥 提 
trp_castle_34_seneschal_pl|城 堡 34管 家 
trp_castle_35_seneschal|管 家 马 多 克 
trp_castle_35_seneschal_pl|城 堡 35管 家 
trp_castle_36_seneschal|领 主 管 家 辛 戴 尔 
trp_castle_36_seneschal_pl|城 堡 36管 家 
trp_castle_37_seneschal|管 家 阿 尔 伯 里 克 
trp_castle_37_seneschal_pl|城 堡 37管 家 
trp_castle_38_seneschal|管 家 澈 阿 哈 台 
trp_castle_38_seneschal_pl|城 堡 38管 家 
trp_castle_39_seneschal|管 家 巴 乌 高 夫 
trp_castle_39_seneschal_pl|城 堡 39管 家 
trp_castle_40_seneschal|管 家 察 合 台 
trp_castle_40_seneschal_pl|城 堡 40管 家 
trp_town_1_arena_master|瑟 吉 蒙 德 
trp_town_1_arena_master_pl|竞 技 场 老 板 
trp_town_2_arena_master|哈 凡 蒂 尔 
trp_town_2_arena_master_pl|竞 技 场 老 板 
trp_town_3_arena_master|多 里 甘 
trp_town_3_arena_master_pl|竞 技 场 老 板 
trp_town_4_arena_master|冈 特 先 生 
trp_town_4_arena_master_pl|竞 技 场 老 板 
trp_town_5_arena_master|欧 兰 先 生 
trp_town_5_arena_master_pl|竞 技 场 老 板 
trp_town_6_arena_master|芬 灵 
trp_town_6_arena_master_pl|竞 技 场 老 板 
trp_town_7_arena_master|伊 萨 多 
trp_town_7_arena_master_pl|竞 技 场 老 板 
trp_town_8_arena_master|柏 达 尔 
trp_town_8_arena_master_pl|竞 技 场 老 板 
trp_town_9_arena_master|潘 贾 斯 特
trp_town_9_arena_master_pl|竞 技 场 老 板 
trp_town_10_arena_master|唐 德 瑞 克 
trp_town_10_arena_master_pl|竞 技 场 老 板 
trp_town_11_arena_master|奎 桑 
trp_town_11_arena_master_pl|竞 技 场 老 板 
trp_town_12_arena_master|鲍 里 斯 
trp_town_12_arena_master_pl|竞 技 场 老 板 
trp_town_13_arena_master|波 松 
trp_town_13_arena_master_pl|竞 技 场 老 板 
trp_town_14_arena_master|罗 鲁 斯 
trp_town_14_arena_master_pl|竞 技 场 老 板 
trp_town_15_arena_master|威 斯 
trp_town_15_arena_master_pl|竞 技 场 老 板 
trp_town_16_arena_master|古 尔 曼 
trp_town_16_arena_master_pl|竞 技 场 老 板 
trp_town_17_arena_master|瑞 格 森 
trp_town_17_arena_master_pl|竞 技 场 老 板 
trp_town_18_arena_master|迈 纳 吞 
trp_town_18_arena_master_pl|竞 技 场 老 板 
trp_town_1_armorer|安 斯 顿 
trp_town_1_armorer_pl|安 斯 顿 
trp_town_2_armorer|布 伦 希 尔 达 
trp_town_2_armorer_pl|布 伦 希 尔 达 
trp_town_3_armorer|卡 洛 克 
trp_town_3_armorer_pl|防 具 商 人 
trp_town_4_armorer|德 罗 姆 
trp_town_4_armorer_pl|防 具 商 人 
trp_town_5_armorer|艾 纳 尔 
trp_town_5_armorer_pl|防 具 商 人 
trp_town_6_armorer|弗 劳 德 
trp_town_6_armorer_pl|防 具 商 人 
trp_town_7_armorer|格 瑞 
trp_town_7_armorer_pl|防 具 商 人 
trp_town_8_armorer|“ 六 指 ” 哈 蒙 德 
trp_town_8_armorer_pl|防 具 商 人 
trp_town_9_armorer|“ 巡 林 客 ” 伊 凡 
trp_town_9_armorer_pl|防 具 商 人 
trp_town_10_armorer|巴 克 利 的 约 恩 
trp_town_10_armorer_pl|防 具 商 人 
trp_town_11_armorer|克 劳 德 
trp_town_11_armorer_pl|防 具 商 人 
trp_town_12_armorer|伦 纳 特 
trp_town_12_armorer_pl|防 具 商 人 
trp_town_13_armorer|“ 强 力 ” 莫 里 斯
trp_town_13_armorer_pl|防 具 商 人 
trp_town_14_armorer|“ 粉 碎 机 ” 楠
trp_town_14_armorer_pl|防 具 商 人 
trp_town_15_armorer|桑 托 斯 
trp_town_15_armorer_pl|防 具 商 人 
trp_town_16_armorer|特 洛 克 
trp_town_16_armorer_pl|防 具 商 人 
trp_town_17_armorer|丹 尼 逊 
trp_town_17_armorer_pl|防 具 商 人 
trp_town_18_armorer|瑞 莎 
trp_town_18_armorer_pl|防 具 商 人 
trp_town_1_weaponsmith|扎 拉 
trp_town_1_weaponsmith_pl|武 器 商 人 
trp_town_2_weaponsmith|瑞 斯 
trp_town_2_weaponsmith_pl|武 器 商 人 
trp_town_3_weaponsmith|瓦 尔 登 
trp_town_3_weaponsmith_pl|武 器 商 人 
trp_town_4_weaponsmith|威 利 斯 
trp_town_4_weaponsmith_pl|武 器 商 人 
trp_town_5_weaponsmith|瓦 拉 比 
trp_town_5_weaponsmith_pl|武 器 商 人 
trp_town_6_weaponsmith|雷 克 斯 伯 恩 
trp_town_6_weaponsmith_pl|武 器 商 人 
trp_town_7_weaponsmith|图 诺 德 
trp_town_7_weaponsmith_pl|武 器 商 人 
trp_town_8_weaponsmith|“ 厨 师 ” 希 娜
trp_town_8_weaponsmith_pl|武 器 商 人 
trp_town_9_weaponsmith|弗 莱 希 尔 
trp_town_9_weaponsmith_pl|武 器 商 人 
trp_town_10_weaponsmith|乌 德 拉 德 
trp_town_10_weaponsmith_pl|武 器 商 人 
trp_town_11_weaponsmith|“ 制 造 者 ” 安 尼 斯
trp_town_11_weaponsmith_pl|武 器 商 人 
trp_town_12_weaponsmith|银 木 的 约 斯 威 夫 特 
trp_town_12_weaponsmith_pl|武 器 商 人 
trp_town_13_weaponsmith|“ 锡 匠 ” 
trp_town_13_weaponsmith_pl|武 器 商 人 
trp_town_14_weaponsmith|“ 凿 斧 者 ” 哈 诺 斯 
trp_town_14_weaponsmith_pl|武 器 商 人 
trp_town_15_weaponsmith|哈 尔 夫 
trp_town_15_weaponsmith_pl|武 器 商 人 
trp_town_16_weaponsmith|布 顿 达 特 
trp_town_16_weaponsmith_pl|武 器 商 人 
trp_town_17_weaponsmith|卢 法 斯 
trp_town_17_weaponsmith_pl|武 器 商 人 
trp_town_18_weaponsmith|伯 索 斯 
trp_town_18_weaponsmith_pl|武 器 商 人 
trp_town_1_tavernkeeper|阿 尔 弗 烈 德 
trp_town_1_tavernkeeper_pl|酒 馆 老 板 
trp_town_2_tavernkeeper|“ 雄 马 ” 伯 纳 德 
trp_town_2_tavernkeeper_pl|酒 馆 老 板 
trp_town_3_tavernkeeper|阿 福 瑞 尔 
trp_town_3_tavernkeeper_pl|酒 馆 老 板 
trp_town_4_tavernkeeper|德 希 莫 兰 
trp_town_4_tavernkeeper_pl|酒 馆 老 板 
trp_town_5_tavernkeeper|恩 尼 瓦 尔 德 
trp_town_5_tavernkeeper_pl|酒 馆 老 板 
trp_town_6_tavernkeeper|“ 焰 舌 ” 菲 力 希 提 
trp_town_6_tavernkeeper_pl|酒 馆 老 板 
trp_town_7_tavernkeeper|厄 瑞 萨 
trp_town_7_tavernkeeper_pl|酒 馆 老 板 
trp_town_8_tavernkeeper|“ 破 岩 者 ” 乔 治
trp_town_8_tavernkeeper_pl|酒 馆 老 板 
trp_town_9_tavernkeeper|汉 娜 
trp_town_9_tavernkeeper_pl|酒 馆 老 板 
trp_town_10_tavernkeeper|伊 瑞 娜 
trp_town_10_tavernkeeper_pl|酒 馆 老 板 
trp_town_11_tavernkeeper|简 娜 
trp_town_11_tavernkeeper_pl|酒 馆 老 板 
trp_town_12_tavernkeeper|科 隆 纳 克 
trp_town_12_tavernkeeper_pl|酒 馆 老 板 
trp_town_13_tavernkeeper|拉 瑞 莎 
trp_town_13_tavernkeeper_pl|酒 馆 老 板 
trp_town_14_tavernkeeper|莫 瑞 斯 
trp_town_14_tavernkeeper_pl|酒 馆 老 板 
trp_town_15_tavernkeeper|娜 塔 莎 
trp_town_15_tavernkeeper_pl|酒 馆 老 板 
trp_town_16_tavernkeeper|奥 斯 玛 尔 
trp_town_16_tavernkeeper_pl|酒 馆 老 板 
trp_town_17_tavernkeeper|“ 甜 心 ” 皮 瑞 法 
trp_town_17_tavernkeeper_pl|酒 馆 老 板 
trp_town_18_tavernkeeper|奎 伊 
trp_town_18_tavernkeeper_pl|酒 馆 老 板 
trp_town_1_merchant|安 瑞 德 
trp_town_1_merchant_pl|杂 货 商 人 
trp_town_2_merchant|伯 德 哈 赤 
trp_town_2_merchant_pl|杂 货 商 人 
trp_town_3_merchant|布 里 汉 娜 
trp_town_3_merchant_pl|杂 货 商 人 
trp_town_4_merchant|霍 斯 特 
trp_town_4_merchant_pl|杂 货 商 人 
trp_town_5_merchant|弗 兰 尼 甘 
trp_town_5_merchant_pl|杂 货 商 人 
trp_town_6_merchant|阿 布 努 拉 
trp_town_6_merchant_pl|杂 货 商 人 
trp_town_7_merchant|希 恩 
trp_town_7_merchant_pl|杂 货 商 人 
trp_town_8_merchant|托 尔 甘 
trp_town_8_merchant_pl|杂 货 商 人 
trp_town_9_merchant|汉 尼 考 
trp_town_9_merchant_pl|杂 货 商 人 
trp_town_10_merchant|莫 兰 
trp_town_10_merchant_pl|杂 货 商 人 
trp_town_11_merchant|佩 恩 特 艾 普 
trp_town_11_merchant_pl|杂 货 商 人 
trp_town_12_merchant|希 格 
trp_town_12_merchant_pl|杂 货 商 人 
trp_town_13_merchant|萨 拉 娜 
trp_town_13_merchant_pl|杂 货 商 人 
trp_town_14_merchant|长 河 镇 的 毕 史 
trp_town_14_merchant_pl|杂 货 商 人 
trp_town_15_merchant|特 拉 格 纳 
trp_town_15_merchant_pl|杂 货 商 人 
trp_town_16_merchant|文 希 
trp_town_16_merchant_pl|杂 货 商 人 
trp_town_17_merchant|玛 祖 夫 人 
trp_town_17_merchant_pl|杂 货 商 人 
trp_town_18_merchant|沙 格 拉 特 
trp_town_18_merchant_pl|杂 货 商 人 
trp_salt_mine_merchant|哈 米 达 隆 
trp_salt_mine_merchant_pl|哈 米 达 隆 
trp_salt_mine_crazy|隐 士 阿 齐 兹 
trp_salt_mine_crazy_pl|隐 士 阿 齐 兹 
trp_town_1_horse_merchant|海 德 瑞 娜 
trp_town_1_horse_merchant_pl|城 市 1马 贩 
trp_town_2_horse_merchant|伊 萨 多 尔 
trp_town_2_horse_merchant_pl|城 市 2马 贩 
trp_town_3_horse_merchant|杰 兰 
trp_town_3_horse_merchant_pl|城 市 3马 贩 
trp_town_4_horse_merchant|萨 缪 尔 
trp_town_4_horse_merchant_pl|城 市 4马 贩 
trp_town_5_horse_merchant|卡 努 提 亚 
trp_town_5_horse_merchant_pl|城 市 5马 贩 
trp_town_6_horse_merchant|卡 森 先 生 
trp_town_6_horse_merchant_pl|城 市 6马 贩 
trp_town_7_horse_merchant|么 么 茶 
trp_town_7_horse_merchant_pl|城 市 7马 贩 
trp_town_8_horse_merchant|马 尼 德 
trp_town_8_horse_merchant_pl|城 市 8马 贩 
trp_town_9_horse_merchant|特 拉 韦 尔 
trp_town_9_horse_merchant_pl|城 市 9马 贩 
trp_town_10_horse_merchant|阿 格 瑞 恩 
trp_town_10_horse_merchant_pl|城 市 10马 贩 
trp_town_11_horse_merchant|帕 达 玛 
trp_town_11_horse_merchant_pl|城 市 11马 贩 
trp_town_12_horse_merchant|“ 驯 兽 师 ” 塞 缪 尔
trp_town_12_horse_merchant_pl|城 市 12马 贩 
trp_town_13_horse_merchant|“ 狂 野 ” 威 廉 
trp_town_13_horse_merchant_pl|城 市 13马 贩 
trp_town_14_horse_merchant|“ 独 臂 ” 奥 瑞 莎 
trp_town_14_horse_merchant_pl|城 市 14马 贩 
trp_town_15_horse_merchant|阿 萨 顿 
trp_town_15_horse_merchant_pl|城 市 15马 贩 
trp_town_16_horse_merchant|莫 瑞 安 先 生 
trp_town_16_horse_merchant_pl|城 市 16马 贩 
trp_town_17_horse_merchant|珀 巴 德 
trp_town_17_horse_merchant_pl|城 市 17马 贩 
trp_town_18_horse_merchant|达 兰 特 瑞 尔 
trp_town_18_horse_merchant_pl|城 市 18马 贩 
trp_town_1_mayor|哈 尔 · 弗 克 比 尔 德 
trp_town_1_mayor_pl|市 长 
trp_town_2_mayor|“ 巨 斧 ” 约 恩 
trp_town_2_mayor_pl|市 长 
trp_town_3_mayor|拉 尔 大 师 
trp_town_3_mayor_pl|市 长 
trp_town_4_mayor|托 马 斯 先 生 
trp_town_4_mayor_pl|市 长 
trp_town_5_mayor|萨 诺 斯 大 师 
trp_town_5_mayor_pl|市 长 
trp_town_6_mayor|达 维 安 先 生 
trp_town_6_mayor_pl|市 长 
trp_town_7_mayor|沃 尔 科 特 先 生 
trp_town_7_mayor_pl|市 长 
trp_town_8_mayor|文 顿 先 生 
trp_town_8_mayor_pl|市 长 
trp_town_9_mayor|霍 尔 登 先 生 
trp_town_9_mayor_pl|市 长 
trp_town_10_mayor|西 瓦 德 市 长
trp_town_10_mayor_pl|市 长 
trp_town_11_mayor|霍 布 鲁 克 先 生 
trp_town_11_mayor_pl|市 长 
trp_town_12_mayor|海 尔 吉 · 戈 德 图 夫 
trp_town_12_mayor_pl|市 长 
trp_town_13_mayor|奥 提 斯 先 生
trp_town_13_mayor_pl|市 长 
trp_town_14_mayor|艾 姆 达 尔 市 长 
trp_town_14_mayor_pl|市 长 
trp_town_15_mayor|昆 特 大 师
trp_town_15_mayor_pl|市 长 
trp_town_16_mayor|罗 伦 先 生
trp_town_16_mayor_pl|市 长 
trp_town_17_mayor|突 兹 尼 克 市 长 
trp_town_17_mayor_pl|市 长 
trp_town_18_mayor|布 扬 市 长 
trp_town_18_mayor_pl|市 长 
trp_village_1_elder|阿 尔 奈 德 
trp_village_1_elder_pl|村 庄 长 老 
trp_village_2_elder|温 顿 
trp_village_2_elder_pl|村 庄 长 老 
trp_village_3_elder|胡 斯 努 
trp_village_3_elder_pl|村 庄 长 老 
trp_village_4_elder|廓 尔 甘 
trp_village_4_elder_pl|村 庄 长 老 
trp_village_5_elder|艾 德 瑞 万 
trp_village_5_elder_pl|村 庄 长 老 
trp_village_6_elder|尚 多 尔 先 生 
trp_village_6_elder_pl|村 庄 长 老 
trp_village_7_elder|守 望 者 瓦 克 
trp_village_7_elder_pl|村 庄 长 老 
trp_village_8_elder|萨 里 斯 
trp_village_8_elder_pl|村 庄 长 老 
trp_village_9_elder|守 望 者 诺 拉 德 
trp_village_9_elder_pl|村 庄 长 老 
trp_village_10_elder|巡 林 人 芬 格 里 夫 
trp_village_10_elder_pl|村 庄 长 老 
trp_village_11_elder|萨 里 斯 
trp_village_11_elder_pl|村 庄 长 老 
trp_village_12_elder|亨 达 尔 先 生 
trp_village_12_elder_pl|村 庄 长 老 
trp_village_13_elder|守 望 者 奎 伊 
trp_village_13_elder_pl|村 庄 长 老 
trp_village_14_elder|奥 利 法 
trp_village_14_elder_pl|村 庄 长 老 
trp_village_15_elder|管 家 约 翰 
trp_village_15_elder_pl|村 庄 长 老 
trp_village_16_elder|辛 兰 
trp_village_16_elder_pl|村 庄 长 老 
trp_village_17_elder|托 格 纳 
trp_village_17_elder_pl|村 庄 长 老 
trp_village_18_elder|管 家 保 罗 
trp_village_18_elder_pl|村 庄 长 老 
trp_village_19_elder|守 望 者 艾 弗 伊 
trp_village_19_elder_pl|村 庄 长 老 
trp_village_20_elder|艾 梅 德 
trp_village_20_elder_pl|村 庄 长 老 
trp_village_21_elder|帖 穆 耳 汉 
trp_village_21_elder_pl|村 庄 长 老 
trp_village_22_elder|司 铎 伊 尔 克 霍 恩 
trp_village_22_elder_pl|村 庄 长 老 
trp_village_23_elder|奥 利 克 头 领 
trp_village_23_elder_pl|村 庄 长 老 
trp_village_24_elder|守 望 者 奥 隆 
trp_village_24_elder_pl|村 庄 长 老 
trp_village_25_elder|猎 人 拜 斯 
trp_village_25_elder_pl|村 庄 长 老 
trp_village_26_elder|梅 赫 莫 德 
trp_village_26_elder_pl|村 庄 长 老 
trp_village_27_elder|萨 兰 
trp_village_27_elder_pl|村 庄 长 老 
trp_village_28_elder|于 勒 大 师 
trp_village_28_elder_pl|村 庄 长 老 
trp_village_29_elder|管 家 维 尼 尔 
trp_village_29_elder_pl|村 庄 长 老 
trp_village_30_elder|奥 利 昂 
trp_village_30_elder_pl|村 庄 长 老 
trp_village_31_elder|猎 人 安 达 尔 
trp_village_31_elder_pl|村 庄 长 老 
trp_village_32_elder|司 铎 法 隆 
trp_village_32_elder_pl|村 庄 长 老 
trp_village_33_elder|莫 坎 
trp_village_33_elder_pl|村 庄 长 老 
trp_village_34_elder|穆 萨 
trp_village_34_elder_pl|村 庄 长 老 
trp_village_35_elder|守 望 者 马 拉 丹 
trp_village_35_elder_pl|村 庄 长 老 
trp_village_36_elder|管 家 佩 尔 
trp_village_36_elder_pl|村 庄 长 老 
trp_village_37_elder|海 瑞 丁 头 领 
trp_village_37_elder_pl|村 庄 长 老 
trp_village_38_elder|“ 跛 子 ” 胡 斯 努 
trp_village_38_elder_pl|村 庄 长 老 
trp_village_39_elder|守 望 者 约 斯 特 
trp_village_39_elder_pl|村 庄 长 老 
trp_village_40_elder|阿 岑 
trp_village_40_elder_pl|村 庄 长 老 
trp_village_41_elder|德 尼 高 德 
trp_village_41_elder_pl|村 庄 长 老 
trp_village_42_elder|伊 泽 利 尔 
trp_village_42_elder_pl|村 庄 长 老 
trp_village_43_elder|罗 纳 德 
trp_village_43_elder_pl|村 庄 长 老 
trp_village_44_elder|法 基 赫 
trp_village_44_elder_pl|村 庄 长 老 
trp_village_45_elder|拉 玛 
trp_village_45_elder_pl|村 庄 长 老 
trp_village_46_elder|约 罗 斯 
trp_village_46_elder_pl|村 庄 长 老 
trp_village_47_elder|罗 斯 纳 
trp_village_47_elder_pl|村 庄 长 老 
trp_village_48_elder|纳 沃 恩 
trp_village_48_elder_pl|村 庄 长 老 
trp_village_49_elder|沃 桑 
trp_village_49_elder_pl|村 庄 长 老 
trp_village_50_elder|桑 达 瓦 尔 
trp_village_50_elder_pl|村 庄 长 老 
trp_village_51_elder|瓦 达 利 安 
trp_village_51_elder_pl|村 庄 长 老 
trp_village_52_elder|管 家 达 利 安 斯 隆 
trp_village_52_elder_pl|村 庄 长 老 
trp_village_53_elder|朔 恩 坎 姆 
trp_village_53_elder_pl|村 庄 长 老 
trp_village_54_elder|卡 美 达 尔 
trp_village_54_elder_pl|村 庄 长 老 
trp_village_55_elder|守 望 者 达 尔 森 
trp_village_55_elder_pl|村 庄 长 老 
trp_village_56_elder|森 霍 克 
trp_village_56_elder_pl|村 庄 长 老 
trp_village_57_elder|管 家 霍 克 维 尔 
trp_village_57_elder_pl|村 庄 长 老 
trp_village_58_elder|维 布 洛 克 
trp_village_58_elder_pl|村 庄 长 老 
trp_village_59_elder|布 洛 克 蒙 大 师 
trp_village_59_elder_pl|村 庄 长 老 
trp_village_60_elder|蒙 派 拉 
trp_village_60_elder_pl|村 庄 长 老 
trp_village_61_elder|佩 德 兰 
trp_village_61_elder_pl|村 庄 长 老 
trp_village_62_elder|德 朗 顿 先 生 
trp_village_62_elder_pl|村 庄 长 老 
trp_village_63_elder|托 尔 曼 
trp_village_63_elder_pl|村 庄 长 老 
trp_village_64_elder|曼 德 拉 克 大 师 
trp_village_64_elder_pl|村 庄 长 老 
trp_village_65_elder|猎 人 德 拉 戈 德 
trp_village_65_elder_pl|村 庄 长 老 
trp_village_66_elder|高 芬 纳 大 师 
trp_village_66_elder_pl|村 庄 长 老 
trp_village_67_elder|芬 德 尔 
trp_village_67_elder_pl|村 庄 长 老 
trp_village_68_elder|德 隆 纳 先 生 
trp_village_68_elder_pl|村 庄 长 老 
trp_village_69_elder|达 兰 特 安 修 士 
trp_village_69_elder_pl|村 庄 长 老 
trp_village_70_elder|丁 克 宾 
trp_village_70_elder_pl|村 庄 长 老 
trp_village_71_elder|宾 纳 尔 司 铎 
trp_village_71_elder_pl|村 庄 长 老 
trp_village_72_elder|守 望 者 拉 班 
trp_village_72_elder_pl|村 庄 长 老 
trp_village_73_elder|萨 哈 凡 
trp_village_73_elder_pl|村 庄 长 老 
trp_village_74_elder|凡 瓦 伦 
trp_village_74_elder_pl|村 庄 长 老 
trp_village_75_elder|布 里 谢 巴 尔 
trp_village_75_elder_pl|村 庄 长 老 
trp_village_76_elder|塔 赫 贝 尔 先 生 
trp_village_76_elder_pl|村 庄 长 老 
trp_village_77_elder|贝 尔 布 雷 
trp_village_77_elder_pl|村 庄 长 老 
trp_village_78_elder|管 家 布 雷 顿 
trp_village_78_elder_pl|村 庄 长 老 
trp_village_79_elder|唐 德 尔 
trp_village_79_elder_pl|村 庄 长 老 
trp_village_80_elder|德 尔 凡 大 师 
trp_village_80_elder_pl|村 庄 长 老 
trp_village_81_elder|范 森 
trp_village_81_elder_pl|村 庄 长 老 
trp_village_82_elder|森 格 瓦 尔 
trp_village_82_elder_pl|村 庄 长 老 
trp_village_83_elder|高 格 瑞 姆 先 生 
trp_village_83_elder_pl|村 庄 长 老 
trp_village_84_elder|普 尔 迪 斯 先 生 
trp_village_84_elder_pl|村 庄 长 老 
trp_village_85_elder|西 弗 罗 斯 特 
trp_village_85_elder_pl|村 庄 长 老 
trp_village_86_elder|兰 斯 先 生 
trp_village_86_elder_pl|村 庄 长 老 
trp_village_87_elder|粗 壮 的 斯 蒂 芬 
trp_village_87_elder_pl|村 庄 长 老 
trp_village_88_elder|司 铎 维 尔 芬 
trp_village_88_elder_pl|村 庄 长 老 
trp_village_89_elder|芬 格 罗 夫 
trp_village_89_elder_pl|村 庄 长 老 
trp_village_90_elder|哈 米 达 隆 大 师 
trp_village_90_elder_pl|村 庄 长 老 
trp_merchants_end|merchants end 
trp_merchants_end_pl|merchants end 
trp_bonus_chest_1|长 歌 港 储 物 箱 
trp_bonus_chest_1_pl|隐 藏 长 歌 港 储 物 箱 
trp_bonus_chest_2|藏 宝 箱 
trp_bonus_chest_2_pl|藏 宝 箱 
trp_bonus_chest_3|光 啸 湾 储 物 箱 
trp_bonus_chest_3_pl|隐 藏 光 啸 湾 储 物 箱 
trp_bonus_chest_4|晓 炉 城 
trp_bonus_chest_4_pl|隐 藏 晓 炉 城 储 物 箱 
trp_bonus_chest_5|烈 狮 城 
trp_bonus_chest_5_pl|隐 藏 烈 狮 城 储 物 箱 
trp_bonus_chest_6|储 物 箱 
trp_bonus_chest_6_pl|储 物 箱 
trp_local_merchant|本 地 商 人 
trp_local_merchant_pl|本 地 商 人 
trp_tax_rebel|造 反 农 民 
trp_tax_rebel_pl|造 反 农 民 
trp_trainee_peasant|农 民 
trp_trainee_peasant_pl|农 民 
trp_fugitive|紧 张 不 安 的 人 
trp_fugitive_pl|紧 张 不 安 的 人 
trp_belligerent_drunk|闹 事 酒 鬼 
trp_belligerent_drunk_pl|闹 事 酒 鬼 
trp_hired_assassin|职 业 刺 客 
trp_hired_assassin_pl|职 业 刺 客 
trp_fight_promoter|相 貌 粗 野 的 人 
trp_fight_promoter_pl|相 貌 粗 野 的 人 
trp_spy|细 作 
trp_spy_pl|细 作 
trp_spy_partner|细 作 搭 档 
trp_spy_partner_pl|细 作 搭 档 
trp_nurse_for_lady|贴 身 女 仆 
trp_nurse_for_lady_pl|贴 身 女 仆 
trp_temporary_minister|首 席 大 臣 
trp_temporary_minister_pl|首 席 大 臣 
trp_ghost_quest_ghost_lady|幽 灵 女 士 
trp_ghost_quest_ghost_lady_pl|幽 灵 女 士 
trp_ghost_quest_castle_scribe|城 堡 书 记 官 
trp_ghost_quest_castle_scribe_pl|城 堡 书 记 官 
trp_ghost_quest_friendly_lord_mistress|莫 文 娜 夫 人 
trp_ghost_quest_friendly_lord_mistress_pl|莫 文 娜 
trp_quigfen|奎 格 芬 
trp_quigfen_pl|奎 格 芬 
trp_noldor_leader|塞 德 仁 
trp_noldor_leader_pl|塞 德 仁 
trp_noldor_merchant|喀 拉 诺 
trp_noldor_merchant_pl|喀 拉 诺 
trp_noldor_trainer|文 达 蒂 尔 
trp_noldor_trainer_pl|文 达 蒂 尔 
trp_noldor_recruiter|阿 兰 朵 
trp_noldor_recruiter_pl|阿 兰 朵 
trp_sarleon_longbowman_multiplayer_ai|斯 瓦 迪 亚 弩 手 
trp_sarleon_longbowman_multiplayer_ai_pl|斯 瓦 迪 亚 弩 手 
trp_sarleon_arm_footman_multiplayer_ai|斯 瓦 迪 亚 步 兵 
trp_sarleon_arm_footman_multiplayer_ai_pl|斯 瓦 迪 亚 步 兵 
trp_sarleon_manatarms_multiplayer_ai|斯 瓦 迪 亚 重 骑 兵 
trp_sarleon_manatarms_multiplayer_ai_pl|斯 瓦 迪 亚 重 骑 兵 
trp_rav_archer_multiplayer_ai|维 吉 亚 弓 箭 手 
trp_rav_archer_multiplayer_ai_pl|维 吉 亚 弓 箭 手 
trp_vaegir_spearman_multiplayer_ai|维 吉 亚 长 矛 手 
trp_vaegir_spearman_multiplayer_ai_pl|维 吉 亚 长 矛 手 
trp_rav_squire_multiplayer_ai|维 吉 亚 骑 手 
trp_rav_squire_multiplayer_ai_pl|维 吉 亚 骑 手 
trp_khergit_dismounted_lancer_multiplayer_ai|库 吉 特 下 马 枪 骑 兵 
trp_khergit_dismounted_lancer_multiplayer_ai_pl|库 吉 特 下 马 枪 骑 兵 
trp_dshar_noble_cavalry_multiplayer_ai|库 吉 特 骑 射 手 
trp_dshar_noble_cavalry_multiplayer_ai_pl|库 吉 特 骑 射 手 
trp_dshar_warrior_multiplayer_ai|库 吉 特 枪 骑 兵 
trp_dshar_warrior_multiplayer_ai_pl|库 吉 特 枪 骑 兵 
trp_nord_veteran_multiplayer_ai|诺 德 轻 步 兵 
trp_nord_veteran_multiplayer_ai_pl|诺 德 轻 步 兵 
trp_nord_scout_multiplayer_ai|诺 德 斥 侯 
trp_nord_scout_multiplayer_ai_pl|诺 德 斥 侯 
trp_fierd_bowman_multiplayer_ai|诺 德 弓 箭 手 
trp_fierd_bowman_multiplayer_ai_pl|诺 德 弓 箭 手 
trp_empire_crossbowman_multiplayer_ai|罗 多 克 弩 手 
trp_empire_crossbowman_multiplayer_ai_pl|罗 多 克 弩 手 
trp_empire_infantry_multiplayer_ai|罗 多 克 长 矛 手 
trp_empire_infantry_multiplayer_ai_pl|罗 多 克 长 矛 手 
trp_rhodok_scout_multiplayer_ai|罗 多 克 斥 侯 
