
dlga_prisoner_chat_sig3_5:prisoner_chat_threat_3|如 果 你 让 你 手 下 的 15名 {s1}向 我 宣 誓 效 忠 ， 或 许 我 会 考 虑 放 你 一 马 。
dlga_prisoner_chat_threat_3:last_player_statement|很 好 ！ 我 期 待 着 我 们 的 再 次 相 遇 ， {playername}领 主 ！ 希 望 到 那 时 候 你 要 的 这 些 人 在 帮 我 割 下 你 脑 袋 时 能 让 你 死 得 不 那 么 痛 苦 ！
dlga_prisoner_chat_sig3_5:prisoner_chat_threat_retire|我 认 为 你 该 回 归 故 乡 ， 再 也 不 碰 武 器 。
dlga_prisoner_chat_sig3_5:prisoner_chat_threat_retire.1|我 认 为 你 该 回 归 故 乡 ， 但 你 得 先 把 你 的 武 器 交 出 来 。
dlga_prisoner_chat_sig3_5:prisoner_chat_threat_retire.2|我 想 要 你 的 铠 甲 。
dlga_prisoner_chat_sig3_5:close_window.2|我 对 你 的 礼 物 感 兴 趣 ， 但 我 的 物 品 栏 满 了 。
dlga_prisoner_chat_sig3_5:prisoner_chat_threat_retire.3|我 认 为 你 该 回 归 故 乡 ， 但 你 得 先 把 你 的 铠 甲 和 盾 牌 交 出 来 。
dlga_prisoner_chat_sig3_5:close_window.3|我 对 你 的 礼 物 感 兴 趣 (共 5件 )， 但 我 的 物 品 栏 满 了 。
dlga_prisoner_chat_sig3_5:prisoner_chat_blueprints|我 可 以 放 你 走 ， 但 前 提 你 得 给 我 看 看 你 身 上 特 殊 装 备 的 秘 密 之 处 。
dlga_prisoner_chat_sig3_5:close_window.4|不 … … 只 有 你 的 命 能 满 足 我 。
dlga_prisoner_chat_sig3_5:prisoner_chat_sig3_4|海 因 里 希 团 长 ， 败 于 我 手 的 你 有 什 么 想 说 的 吗 ？
dlga_prisoner_chat_sig3_4:prisoner_chat_sig3_2|我 征 战 一 生 ， 却 从 未 遇 到 过 劲 敌 如 你 ， 不 仅 战 胜 了 我 们 坚 强 如 铁 的 梅 滕 海 姆 战 士 ， 甚 至 屡 挫 拜 蛇 教 的 锋 芒 ， 如 果 你 愿 意 恪 守 荣 誉 放 我 走 ， 我 发 誓 不 再 踏 足 潘 德 半 步 。
dlga_prisoner_chat_sig3_2:prisoner_chat_sig3_3|我 可 以 放 你 走 ， 但 有 一 个 条 件 。 虽 然 你 失 败 了 ， 但 你 们 梅 滕 海 姆 人 的 作 战 方 法 和 战 斗 素 质 给 我 留 下 了 不 浅 的 印 象 。 不 得 不 承 认 ， 你 们 训 练 有 素 、 武 备 优 良 ， 我 要 你 告 诉 我 组 建 这 样 的 军 队 的 方 法 ， 我 相 信 这 样 的 一 支 军 队 将 会 对 拜 蛇 教 产 生 有 力 的 震 慑 。
dlga_prisoner_chat_sig3_3:close_window|如 你 所 愿 ， 我 答 应 你 的 要 求 。 我 会 留 下 训 练 士 兵 、 指 挥 战 斗 的 书 籍 ， 提 供 给 你 武 器 甲 胄 的 制 作 图 纸 以 及 原 材 料 的 来 源 和 渠 道 。 那 么 ， 我 即 将 离 开 潘 德 ， 希 望 听 到 你 战 无 不 胜 的 消 息 。
dlga_prisoner_chat_sig3_5:close_window.5|我 会 考 虑 你 的 提 议 的 。
dlga_prisoner_chat_2:prisoner_chat_hero|我 是 你 的 俘 虏 了 ， {playername}大 人 ， 你 要 怎 么 处 置 我 ？
dlga_prisoner_chat_hero:prisoner_chat_hero1|嗯 ， {s43}， 想 重 获 自 由 吗 ？
dlga_prisoner_chat_hero1:prisoner_chat_hero2|你 打 败 了 我 ， 这 是 我 的 耻 辱 。 我 家 大 人 可 以 支 付 {reg23}第 纳 尔 来 赎 回 我 的 自 由 。
dlga_prisoner_chat_hero2:close_window|很 好 ， 我 接 受 你 们 的 提 议 ， 你 可 以 走 了 。
dlga_prisoner_chat_hero2:close_window.1|事 实 上 ， 我 打 算 直 接 放 了 你 。 希 望 下 次 交 手 时 你 能 表 现 得 不 那 么 狼 狈 。
dlga_prisoner_chat_hero2:close_window.2|我 会 考 虑 你 们 的 提 议 。
dlga_prisoner_chat_2:prisoner_chat_noble|我 是 你 的 俘 虏 了 ， {playername}大 人 ， 你 要 怎 么 处 置 我 ？
dlga_prisoner_chat_noble:prisoner_chat_noble1|嗯 ， {s43}， 想 重 获 自 由 吗 ？
dlga_prisoner_chat_noble1:prisoner_chat_noble2_2|你 打 败 了 我 ， 这 是 我 的 耻 辱 。 我 的 家 人 会 赎 回 我 的 自 由 的 。 我 可 以 给 你 {reg23}第 纳 尔 。 ^^{s23}。
dlga_prisoner_chat_noble2_2:close_window|很 好 ， 我 接 受 你 的 {reg23}第 纳 尔 作 为 赎 金 ， 你 可 以 走 了 。
dlga_prisoner_chat_noble2_2:prisoner_chat_noble2_4|如 果 你 让 你 手 下 的 5名 {s1}向 我 宣 誓 效 忠 ， 或 许 我 会 考 虑 放 你 一 马 。
dlga_prisoner_chat_noble2_4:close_window|那 就 如 你 所 愿 ， 希 望 那 些 夜 晚 呼 呼 大 睡 时 被 手 下 人 割 掉 脑 袋 的 倒 霉 蛋 名 单 里 没 有 你 的 名 字 。
dlga_prisoner_chat_noble2_2:defeat_lord_answer_2|事 实 上 ， 我 打 算 直 接 放 了 你 。
dlga_prisoner_chat_noble2_2:close_window.1|我 会 拿 走 你 的 武 器 ， 但 是 我 得 先 清 出 空 间 。
dlga_prisoner_chat_noble2_2:close_window.2|我 要 拿 走 你 的 武 器 ， 现 在 给 我 滚 出 我 的 视 线 ， 懦 夫 ！
dlga_prisoner_chat_noble2_2:prisoner_chat_noble2_3|你 胯 下 的 战 马 十 分 壮 硕 ， 如 果 你 肯 告 诉 我 培 养 这 种 马 的 方 法 ， 作 为 交 换 ， 我 可 以 放 了 你 。
dlga_prisoner_chat_noble2_2:prisoner_chat_noble2_3.1|你 胯 下 的 战 马 十 分 壮 硕 ， 如 果 你 肯 告 诉 我 培 养 这 种 马 的 方 法 ， 作 为 交 换 ， 我 可 以 放 了 你 。
dlga_prisoner_chat_noble2_2:prisoner_chat_noble2_3.2|听 闻 灰 烬 裔 骑 士 的 高 级 武 备 能 以 火 附 魔 ？ 火 痕 越 深 性 能 越 强 。 告 诉 我 方 法 ， 我 将 放 你 离 去 。
dlga_prisoner_chat_noble2_3:close_window|如 你 所 愿 ， 贪 婪 的 毒 蛇 。
dlga_prisoner_chat_noble2_2:companion_comment_lord_joined|{s23}
dlga_companion_comment_lord_joined:close_window|{s4}
dlga_companion_comment_lord_joined:close_window.1|{s4}
dlga_companion_comment_lord_joined:close_window.2|我 会 效 忠 于 你 的 ， 我 的 主 君 。
dlga_prisoner_chat_noble2_2:close_window.3|我 会 考 虑 你 的 提 议 。
dlga_prisoner_chat_2:prisoner_noldor_chat1|我 们 向 你 投 降 ， 将 命 运 置 于 你 手 中 并 请 求 你 的 仁 慈 。
dlga_prisoner_noldor_chat1:close_window|我 认 为 你 该 回 归 森 林 ， 再 也 不 碰 武 器 。
dlga_prisoner_noldor_chat1:prisoner_noldor_chat1_all|你 们 全 都 自 由 了 。 回 家 吧 。
dlga_prisoner_noldor_chat1_all:prisoner_noldor_chat1_all_1|以 一 个 人 类 来 说 ， 你 可 真 是 “ 仁 慈 ” 啊 。
dlga_prisoner_noldor_chat1_all_1:close_window|注 意 你 的 言 词 ！ 别 再 挑 战 我 的 耐 心 了 。 我 建 议 你 们 在 我 改 变 心 意 之 前 尽 快 离 开 。
dlga_prisoner_noldor_chat1_all_1:close_window.1|仔 细 想 想 ， 还 是 先 别 释 放 你 们 好 了 。(转 身 下 令 ) 把 他 们 重 新 绑 上 ！
dlga_prisoner_noldor_chat1:close_window.1|是 的 ， 你 的 确 是 。 我 们 很 快 就 可 以 谈 谈 。
dlga_prisoner_chat_2:close_window|我 发 誓 我 不 会 。
dlga_prisoner_chat_threat_2:last_player_statement|我 期 待 着 我 们 的 再 次 相 遇 ， {playername}领 主 ！ 我 会 让 你 跪 在 我 脚 下 像 杂 种 一 样 颤 栗 ， 就 像 你 本 来 面 目 那 样 。
dlga_prisoner_chat_threat_retire:last_player_goodbye|那 我 会 忍 下 恶 言 离 去 。 我 会 为 你 最 后 的 失 败 举 杯 的 ， {playername}领 主 。
dlga_prisoner_chat_blueprints:last_player_statement|很 好 ， 我 会 让 我 的 铁 匠 展 示 装 备 的 秘 密 之 处 ！ 但 给 我 记 住 ， 这 件 事 不 会 就 这 样 结 束 的 。
dlga_last_player_statement:close_window|下 次 我 不 会 这 么 宽 厚 了 。
dlga_last_player_goodbye:close_window|而 我 ， 作 为 回 报 ， 会 为 你 的 退 隐 举 杯 。 记 着 你 对 我 的 誓 言 ， 不 要 再 回 来 。 如 果 你 回 来 ， 你 会 后 悔 的 。
dlga_start:town_merchant_talk|你 好 ， {reg63?爵 爷 :女 士}。 我 能 为 你 做 什 么 ？
dlga_start:town_merchant_talk.1|你 好 。 我 能 为 你 做 什 么 ？
dlga_town_merchant_talk:trade_requested_weapons|我 想 买 件 新 武 器 ， 让 我 看 看 你 都 有 些 什 么 。
dlga_town_merchant_talk:trade_requested_armor|我 想 弄 点 新 装 备 ， 让 我 看 看 你 都 有 些 什 么 。
dlga_town_merchant_talk:trade_requested_horse|我 想 挑 匹 好 马 。
dlga_trade_requested_weapons:merchant_trade|是 啊 ， {reg63?先 生 :夫 人 }， 请 看 看 我 精 挑 细 选 的 商 品 。
dlga_trade_requested_armor:merchant_trade|当 然 啦 ， {reg63?先 生 :夫 人 }， 你 在 潘 德 不 会 找 到 比 我 这 更 好 的 盔 甲 了 。
dlga_trade_requested_horse:merchant_trade|你 很 了 解 马 啊 ， {reg63?先 生 :夫 人 }。 你 不 会 找 到 比 我 这 更 好 的 马 了 。
dlga_merchant_trade:town_merchant_talk|还 有 什 么 事 吗 ？
dlga_town_merchant_talk:merchant_gossip|告 诉 我 ， 大 家 最 近 都 在 谈 论 些 什 么 ？
dlga_merchant_gossip:town_merchant_talk|{s3}
dlga_town_merchant_talk:town_merchant_horse_armor_1|你 知 道 谁 能 告 诉 我 有 关 远 古 马 种 的 事 吗 ？
dlga_town_merchant_horse_armor_1:town_merchant_talk|{s54}是 这 的 马 匹 贩 子 ， 所 以 你 应 该 找 他 。 不 过 他 从 未 提 到 过 什 么 “ 远 古 马 种 ” ， 虽 然 这 得 归 咎 于 我 们 不 在 一 起 做 事 并 且 只 说 过 几 次 话 。
dlga_town_merchant_talk:town_horse_merchant_horse_armor_1|你 知 道 关 于 远 古 马 种 的 事 吗 ？
dlga_town_horse_merchant_horse_armor_1:town_horse_merchant_horse_armor_2|哈 ! 我 能 跟 你 说 上 一 整 天 有 关 “ 远 古 马 种 ” 的 故 事 ， 毕 竟 它 们 实 在 是 太 多 了 。
dlga_town_horse_merchant_horse_armor_2:town_horse_merchant_horse_armor_3|具 体 来 说 ， 我 是 在 找 古 潘 德 先 王 们 的 坐 骑 … …
dlga_town_horse_merchant_horse_armor_3:town_horse_merchant_horse_armor_4|只 有 一 种 马 符 合 这 个 条 件 ， 那 便 是 曾 经 王 室 牧 场 中 专 门 培 育 的 神 骏 坐 骑 。 多 么 伟 大 的 马 啊 ， 却 几 乎 在 血 色 瘟 疫 中 灭 绝 了 。
dlga_town_horse_merchant_horse_armor_4:town_horse_merchant_horse_armor_5|“ … … 几 乎 灭 绝 … … ” ？ 难 道 说 它 们 还 有 活 下 来 的 ？
dlga_town_horse_merchant_horse_armor_5:town_horse_merchant_horse_armor_6|是 的 ， 因 为 阿 尔 弗 雷 德 王 保 存 了 它 们 的 血 脉 ， 所 以 只 有 烈 狮 城 能 见 到 这 些 良 驹 。 虽 然 血 统 有 别 ， 它 们 都 有 着 相 同 的 体 能 。^^我 自 己 则 拥 有 三 匹 祖 先 在 血 色 瘟 疫 中 幸 存 的 后 代 。
dlga_town_horse_merchant_horse_armor_6:town_horse_merchant_horse_armor_7|我 要 买 下 它 们 ！
dlga_town_horse_merchant_horse_armor_7:town_horse_merchant_horse_armor_8|恐 怕 我 并 不 能 把 它 卖 给 你 。 我 的 家 族 世 代 养 马 为 生 ， 并 以 能 保 存 从 前 王 室 坐 骑 的 血 脉 为 傲 。^^不 过 我 有 其 他 的 好 马 ， 你 有 兴 趣 吗 ？
dlga_town_horse_merchant_horse_armor_8:town_horse_merchant_horse_armor_9|我 可 以 从 别 处 购 买 “ 好 马 ” ， 但 它 们 并 不 能 配 上 那 副 马 甲 … …
dlga_town_horse_merchant_horse_armor_9:town_horse_merchant_horse_armor_10|慢 着 ！ 你 刚 才 说 你 找 到 了 潘 德 王 室 的 马 甲 ？ ！
dlga_town_horse_merchant_horse_armor_10:town_horse_merchant_horse_armor_11|它 看 上 去 污 秽 不 堪 ， 但 对 我 来 说 依 旧 显 得 很 高 贵 。
dlga_town_horse_merchant_horse_armor_11:town_horse_merchant_horse_armor_12|噢 ， 想 不 到 我 这 辈 子 能 见 到 它 重 披 戎 装 的 那 一 刻 ！^^嗯 … … 很 好 … … 你 可 以 带 走 它 ， 但 以 一 袋 (中 )钻 石 为 价 。
dlga_town_horse_merchant_horse_armor_12:town_merchant_talk|谢 谢 ， 请 收 下 这 些 钻 石 。
dlga_town_horse_merchant_horse_armor_12:town_merchant_talk.1|我 会 立 刻 带 着 钻 石 回 来 。
dlga_town_merchant_talk:close_window|我 拿 到 钻 石 了 。
dlga_town_merchant_talk:close_window.1|很 好 ， 再 见 。
dlga_start:signature_player_introduce|是 的 ， {reg63?大 人 :女 士 }， 有 什 么 可 以 为 您 效 劳 的 ？
dlga_signature_player_introduce:signature_first_response|关 于 你 的 流 言 传 遍 了 潘 德 ， 先 生 ， 我 想 更 多 地 了 解 你 。
dlga_signature_first_response:signature_player_response_2|{s4}
dlga_signature_player_response_2:close_window|谢 谢 ， 我 听 得 够 多 了 。 再 见 。
dlga_signature_player_response_2:signature_second_response|能 详 细 说 说 吗 ， 先 生 ？
dlga_signature_second_response:signature_player_response_3|{s4}
dlga_signature_player_response_3:signature_third_response|请 继 续 … …
dlga_signature_third_response:signature_player_response_4|{s4}
dlga_signature_player_response_4:close_window|谢 谢 ， 那 真 是 … … 有 趣 。
dlga_start:town_dweller_talk|{reg63?大 人 :女 士 }？
dlga_start:town_dweller_talk.1|日 安 ， {reg63?先 生 :夫 人 }。
dlga_town_dweller_talk:town_dweller_ask_fugitive|我 在 找 一 个 名 叫 {s4}的 人 。 我 被 告 知 他 就 藏 在 这 里 。
dlga_town_dweller_ask_fugitive:close_window|很 多 陌 生 人 出 入 我 们 的 村 子 ， {reg63?先 生 :夫 人 }。 如 果 他 藏 在 这 里 ， 你 到 处 转 转 一 定 能 找 到 他 。
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town_ask_item|打 搅 了 ， 你 穿 的 是 一 件 {s5}吗 ？
dlga_town_dweller_quest_meet_spy_in_enemy_town_ask_item:town_dweller_talk|{s6}
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_know|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_dont_know|啊 ？ 那 是 什 么 鬼 话 ？
dlga_town_dweller_quest_meet_spy_in_enemy_town_dont_know:close_window|没 事 。
dlga_town_dweller_quest_meet_spy_in_enemy_town_know:town_dweller_quest_meet_spy_in_enemy_town_chat|{s4}派 我 来 拿 你 的 报 告 。 你 有 带 在 身 上 吗 ？
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat:town_dweller_quest_meet_spy_in_enemy_town_chat_2|我 正 在 等 你 呢 。 拿 好 了 ， 你 要 确 保 它 们 安 全 按 时 到 达 {s4}， 绝 不 能 有 任 何 延 误 。
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat_2:close_window|再 见 。
dlga_town_dweller_talk:town_dweller_ask_info|你 能 告 诉 我 这 个 村 子 的 相 关 情 况 吗 ？
dlga_town_dweller_talk:town_dweller_ask_info.1|你 能 告 诉 我 这 个 城 市 的 相 关 情 况 吗 ？
dlga_town_dweller_ask_info:close_window|{s10}{s11}
dlga_town_dweller_talk:town_dweller_ask_situation|这 里 的 生 活 状 态 如 何 ？
dlga_town_dweller_talk:town_dweller_ask_situation.1|这 里 的 生 活 状 态 如 何 ？
dlga_town_dweller_ask_situation:town_dweller_poor|灾 难 降 临 在 我 家 里 面 了 ， {reg63?先 生 :夫 人 }。 我 们 自 己 没 有 地 ， 而 别 人 既 没 钱 雇 我 们 ， 也 帮 不 了 我 们 。 我 可 怜 的 孩 子 躺 在 家 里 又 病 又 饿 。 我 不 知 道 该 怎 么 办 。
dlga_town_dweller_ask_situation:town_dweller_poor.1|我 的 命 太 苦 了 ， {reg63?先 生 :夫 人 }。 我 已 经 一 个 月 都 找 不 到 工 作 了 ， 我 可 怜 的 孩 子 每 天 都 饿 着 肚 子 。 我 的 邻 居 也 同 样 很 穷 ， 他 们 根 本 帮 不 了 我 。
dlga_town_dweller_poor:town_dweller_poor_paid|那 么 收 下 这 300第 纳 尔 ， 我 希 望 这 可 以 帮 助 你 和 你 的 家 人 。
dlga_town_dweller_poor:town_dweller_poor_not_paid|很 明 显 你 需 要 去 别 的 地 方 试 试 运 气 ， 或 者 学 学 别 的 营 生 。
dlga_town_dweller_poor_not_paid:close_window|是 的 ， {reg63?先 生 :夫 人 }， 我 会 照 你 说 的 做 的 。
dlga_town_dweller_poor_paid:close_window|好 心 的 {reg63?大 人 :女 士 }， 你 太 慷 慨 大 方 了 ， 我 要 告 诉 所 有 人 你 是 怎 么 帮 助 我 们 的 。
dlga_town_dweller_ask_situation:close_window|谢 谢 你 的 好 心 ， {reg63?先 生 :夫 人 }， 有 了 你 的 帮 助 我 们 会 过 的 更 好 ， 我 们 每 天 都 会 为 你 祈 祷 的 。
dlga_town_dweller_ask_situation:town_dweller_talk|很 糟 糕 ， {reg63?先 生 :夫 人 }， 我 们 每 天 努 力 的 工 作 可 是 却 要 饿 着 肚 子 上 床 。
dlga_town_dweller_ask_situation:town_dweller_talk.1|虽 然 不 怎 么 样 ， {reg63?先 生 :夫 人 }， 不 过 还 是 谢 天 谢 地 。
dlga_town_dweller_ask_situation:town_dweller_talk.2|我 们 过 的 都 不 错 {reg63?先 生 :夫 人 }， 谢 天 谢 地 。
dlga_town_dweller_talk:town_dweller_ask_trade|你 做 什 么 生 意 ？
dlga_town_dweller_ask_trade:town_dweller_talk|{s14}
dlga_town_dweller_talk:town_dweller_ask_rumor|有 没 有 什 么 最 新 的 传 言 ？
dlga_town_dweller_ask_rumor:town_dweller_talk|没 什 么 你 会 感 兴 趣 的 。
dlga_town_dweller_ask_rumor:town_dweller_talk.1|{s61}
dlga_town_dweller_ask_rumor:town_dweller_talk.2|最 近 没 什 么 特 别 的 情 况 。
dlga_town_dweller_talk:close_window|离 开 。
dlga_start:player_castle_guard_talk|什 么 事 ？ {reg63?先 生 :女 士 }。
dlga_player_castle_guard_talk:player_castle_guard_talk_2|岗 站 得 怎 么 样 了 ？ 士 兵 。
dlga_player_castle_guard_talk_2:player_castle_guard_talk_3|很 安 静 ， {reg63?先 生 :女 士 }， 没 什 么 需 要 报 告 的 。
dlga_player_castle_guard_talk_3:close_window|很 好 ， 仔 细 盯 着 点 。
dlga_start:close_window.54|日 安 ， {reg63?先 生 :女 士 }， 很 高 兴 你 能 来 {s10}。
dlga_start:close_window.55|在 城 里 安 分 点 ， 这 样 你 就 不 会 惹 上 麻 烦 。
dlga_start:close_window.56|欢 迎 ， 诺 多 的 朋 友 。 迦 图 人 已 经 远 去 ， 我 们 的 巡 逻 队 在 森 林 里 畅 通 无 阻 。
dlga_start:close_window.57|你 好 ， 大 团 长 。 一 切 都 很 安 静 而 且 日 落 十 分 的 迷 人 呢 。
dlga_start:close_window.58|祝 贺 ！ 你 是 我 们 骑 士 团 的 {s8}了 ！ 希 望 你 能 一 直 骄 傲 地 穿 着 你 的 盔 甲 。
dlga_start:close_window.59|恭 喜 ！ 你 需 要 在 物 品 栏 中 腾 出 六 格 来 放 骑 士 团 发 放 的 装 备 。
dlga_start:close_window.60|看 起 来 你 没 有 加 入 我 们 骑 士 团 的 资 格 ， 再 会 。
dlga_start:close_window.61|你 违 背 了 自 己 的 誓 言 ， 被 逐 出 骑 士 团 了 ！ 重 新 做 人 吧 ， 离 开 这 里 。
dlga_start:member_talk_8|深 陷 罪 孽 的 骑 士 啊 ， 我 遵 从 正 义 女 神 的 召 唤 而 来 ， 带 你 们 走 向 正 途 。
dlga_member_talk_8:member_talk_9|我 们 每 个 人 都 高 洁 且 强 大 ， 有 罪 的 是 你 ， 冒 充 女 神 使 者 的 异 端 ！
dlga_member_talk_9:member_talk_10|我 无 意 挑 衅 ， 这 把 剑 将 证 实 一 切 。
dlga_member_talk_10:member_talk_11|这 难 道 是 … … （周 围 手 握 剑 柄 的 骑 士 们 放 松 了 下 来 ， 但 仍 抱 有 怀 疑 )
dlga_member_talk_11:member_talk_12|既 然 认 得 ， 就 当 遵 照 女 神 的 指 引 ， 服 从 我 的 号 令 。
dlga_member_talk_12:member_talk_13|我 们 还 不 能 确 定 ， 神 选 者 必 经 试 炼 ， 你 既 获 女 神 的 福 祉 ， 必 有 击 破 异 端 的 战 绩 。
dlga_member_talk_13:member_talk_14|军 旅 生 涯 中 我 遇 到 过 无 数 肮 脏 的 邪 教 徒 ， 无 一 例 外 地 战 胜 了 他 们 ， 并 给 予 其 应 得 审 判 。
dlga_member_talk_14:member_talk_15|那 好 ， 我 们 的 线 人 回 报 最 近 异 端 教 徒 在 举 行 大 规 模 的 献 祭 活 动 ， 猜 测 他 们 又 在 召 唤 恶 魔 ， 去 击 败 他 们 ， 我 们 就 相 信 你 是 神 选 之 人 并 听 从 你 的 指 导 ， 否 则 … … 等 待 你 的 要 么 是 成 为 异 端 下 一 个 祭 品 的 命 运 ， 要 么 是 黎 明 骑 士 团 的 审 判 ！
dlga_member_talk_15:close_window|等 着 看 吧 。
dlga_start:member_talk_16|消 息 传 回 来 了 吧 ， 艾 格 雷 姆 的 毁 灭 。
dlga_member_talk_16:close_window|请 原 谅 我 们 之 前 的 傲 慢 ， 神 选 者 大 人 。 感 谢 您 把 正 义 女 神 的 指 引 带 给 我 们 ， 我 们 将 忏 悔 自 己 的 罪 过 。
dlga_start:close_window.62|我 们 的 骑 士 团 不 会 与 敌 人 有 任 何 联 系 。 重 新 做 人 吧 ， 离 开 这 里 。
dlga_start:hall_order_guard_talk_books|我 们 骑 士 团 和 你 可 无 … … 你 说 什 么 ？
dlga_hall_order_guard_talk_books:hall_order_guard_talk_books_1|看 ， 我 找 到 本 奇 怪 的 书 。
dlga_hall_order_guard_talk_books_1:close_window|立 刻 交 给 我 ！ 对 于 从 来 没 有 训 练 过 的 读 者 这 本 书 实 在 太 危 险 了 。^^^拿 去 ， 这 是 你 的 小 费 。
dlga_start:close_window.63|我 很 失 望 你 不 能 击 败 足 够 多 的 敌 人 ， 我 们 不 会 奖 励 失 败 者 。
dlga_start:close_window.64|代 表 骑 士 团 的 技 巧 与 荣 誉 出 战 却 落 得 这 副 惨 样 ， 真 是 令 人 沮 丧 的 一 件 事 啊 。 不 过 至 少 你 尝 试 了 。
dlga_start:close_window.65|你 懦 弱 的 领 导 辜 负 我 们 ， {playername}。 如 果 你 连 个 挑 战 都 不 能 完 成 ， 那 就 别 再 对 骑 士 团 做 任 何 的 要 求 。 我 们 将 会 立 即 招 回 我 们 的 士 兵 并 让 你 的 老 兵 们 回 到 队 上 ， 他 们 除 了 制 造 灾 难 外 其 他 一 无 是 处 ， 只 会 日 夜 不 停 的 在 骑 士 团 茶 水 间 翻 箱 倒 柜 。 就 这 样 。
dlga_start:close_window.66|我 对 你 感 到 很 失 望 ， {playername}。 你 的 无 能 和 忠 诚 皆 受 到 众 人 的 怀 疑 。
dlga_start:close_window.67|真 是 有 些 不 知 所 措 ， 对 吧 ， 警 备 长 ？^很 遗 憾 ， 我 们 错 过 了 拯 救 大 团 长 的 时 机 - 拜 蛇 教 的 刺 客 在 我 们 能 做 任 何 事 情 前 就 杀 了 他 。 现 在 除 了 复 仇 之 外 没 有 其 他 退 路 了 - 由 于 你 是 骑 士 团 中 较 为 权 重 的 士 官 ， 领 导 我 们 剿 杀 拜 蛇 教 的 重 责 大 任 现 在 落 于 你 手 上 。 ^我 们 不 知 道 他 们 打 哪 来 的 胆 量 敢 袭 击 这 里 ， 通 常 拜 蛇 教 的 都 是 喜 欢 在 黑 暗 中 玩 阴 的 。 我 建 议 询 问 旅 行 者 找 到 更 多 有 关 于 他 们 的 蛛 丝 马 迹 - 虽 然 那 群 以 酒 馆 为 家 的 渣 渣 总 是 尽 说 些 没 用 的 废 话 ， 但 有 时 他 们 可 能 也 会 有 一 些 有 价 值 的 线 索 。 现 在 开 始 着 手 吧 ， 警 备 长 ， 祝 你 好 运 ！
dlga_start:close_window.68|你 带 来 了 一 条 非 常 有 价 值 的 消 息 ， 警 备 长 。 {s8}附 近 有 一 座 隐 藏 的 拜 蛇 教 据 点 - 尽 管 听 起 来 不 太 可 能 ， 但 如 果 命 运 之 神 眷 顾 我 们 的 话 ， 或 许 那 里 可 以 找 到 拜 蛇 教 的 刺 客 ， 并 由 我 们 亲 手 摧 毁 他 们 。 ^我 从 其 他 同 在 攻 击 拜 蛇 教 高 层 的 骑 士 团 那 收 到 一 份 令 人 不 安 的 消 息 。 - 蛇 渣 们 有 个 邪 恶 的 计 画 来 斩 除 众 骑 士 团 里 ， 那 些 最 英 勇 的 潘 德 护 卫 者 们 ， 将 他 们 深 陷 混 沌 之 中 。 有 股 不 祥 的 预 感 ， 我 们 可 能 很 快 会 收 到 阿 玛 拉 那 边 ， 拜 蛇 教 准 备 大 举 入 侵 的 消 息 。 ^不 论 如 何 ， 这 项 重 要 的 任 务 落 在 我 们 手 里 ， 请 专 注 于 摧 毁 拜 蛇 教 据 点 上 。 为 了 我 们 骑 士 团 的 教 义 以 及 荣 誉 ， 你 一 定 要 剿 清 拜 蛇 教 。 ^众 多 的 志 愿 跟 随 者 已 经 准 备 好 参 与 这 项 任 务 ， 警 备 长 ， 确 定 你 已 经 准 备 好 展 开 一 场 无 情 的 剿 杀 。 祝 你 好 运 ！
dlga_start:close_window.69|你 带 回 了 荣 耀 的 消 息 ， 大 团 长 ！ 是 的 ， 因 为 你 英 明 的 领 导 ， 骑 士 团 内 部 都 赞 同 你 成 为 下 一 任 大 团 长 -希 望 在 你 的 带 领 之 下 ， 我 们 可 以 为 潘 德 的 人 民 们 带 来 崭 新 的 黎 明 。 入 团 人 数 现 在 疯 狂 增 加 中 ， 年 轻 的 战 士 们 都 想 要 加 入 我 们 的 阵 营 ， 我 们 的 名 声 比 以 往 任 何 时 候 都 更 为 广 大 ， 这 都 是 你 的 功 劳 。 ^愿 无 数 的 荣 誉 以 及 荣 耀 记 录 在 你 神 圣 的 职 位 上 ！^^我 想 你 应 该 会 想 知 道 ， 我 们 已 经 派 了 泥 瓦 工 和 劳 动 者 去 重 建 那 些 卑 鄙 蛇 渣 的 据 点 ， 重 建 成 一 个 更 适 合 我 们 骑 士 团 的 堡 垒 - 这 项 工 作 应 该 在 两 个 月 之 内 可 以 完 成 。
dlga_start:hall_order_guard_talk_8|恭 喜 ， {playername}， 由 于 你 努 力 所 付 出 的 贡 献 ， 你 现 在 可 以 称 呼 自 己 为 {s12}的 {s8}。^现 在 ， 在 这 个 吉 祥 的 日 子 里 我 可 以 为 你 做 些 什 么 吗 ？
dlga_start:close_window.70|恭 喜 ， {playername}， 由 于 你 不 断 的 努 力 ， 你 得 到 了 可 以 称 呼 你 自 己 为 {s12}骑 士 团 的 {s8}。 然 而 ， 在 你 接 收 荣 誉 之 前 ， 你 需 要 物 品 空 间 接 收 六 项 骑 士 物 品 。
